hash,block_number,from,token_b_address,token_a_amount_raw,token_a_address,token_b_amount_raw,token_b_address (1),fee
\xc2917eba336198d270dbdf7f158338ccc97295c4dd4dcd53c050fd3d15489efc,12169573,\x93c4ff14e3b5f682f9755bd3b3c8624592a9a3c7,\x956f47f50a910163d8bf957cf5846d573e7f87ca,325757657485391709881,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,825295951708344584074,\x956f47f50a910163d8bf957cf5846d573e7f87ca,12378480000000000
\xd311d3b2dea50d8c3e478f410baf4fc2dfe245950fb28b6ab0e259fa1567eff4,12169573,\x4df3b1527093fcfa9a2692593d70d15c0d4bbba2,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,199070366388379160,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,188521292535025353387,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10176400000000000
\x022d5afda02d7052c707bc11567cce562b6e2eb64ed8940ba1879a5477b28385,12169574,\x8addabf339c54aa0c6e8adb41c2cb2f1d68451f5,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5110467902432155034379,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,5447291391712444868,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16535311000000000
\xb497aaf9303213efb446ca700e9bfe59d22e9c9047c0c3cee706fa8e204f5593,12169575,\x022824cdbe3854f922eedeb8c925fb2a8182b78c,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,831211640545835775,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,782184230561871247991,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,14883966215006994
\xb226924338e1f09df72a5e4813b98e232654f593e88eee160f72a1f5be1a300e,12169576,\x6f5473bf6f4518037784206000f4d5347c48e98b,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3464630388044907601871,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,3736463874052470461,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,19366298000000000
\x028e43c30801afa328681ad04ebabe9a72a3adef5b150cfc97d25aab345a03dd,12169576,\xb630d90e3ebe206d2c2a36c060d14812e320862e,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4565937180231119905285,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,4894079649898801749,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,28684755000000000
\xe1b27d65ca16adfe4f7ea43f735a81be360310757ed75b6d6e6bd9ae11dd5597,12169576,\xfdb858e40c93980d2f87a6e435eb1df701c05506,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,434947336598553432644,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,467814491758016953,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16234920000000000
\x1d5c0c71e49550d05a93823a6a6e84c6855262ccb10ddd47fd080d4d02364a6f,12169577,\x26694992e1e162d59c0afa0f89405be43809d068,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,540825742201742627,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,503470274965462764863,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,11478546000000000
\x47f05da66d45c7af554d04b204d393ecfb8714cf97edde20838f73b672dbfe65,12169578,\x5978a8d690d5e88b45b420639ce3930b06699935,\x956f47f50a910163d8bf957cf5846d573e7f87ca,35803642868292647068368,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,90740149167221326977995,\x956f47f50a910163d8bf957cf5846d573e7f87ca,10934686000000000
\x83550d3847f4d41f815af883935f388046dc0f061ce9d23861a72187d416d6ff,12169580,\x9937f27dc8615c7d799fa10cc31ec3723e253c3b,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6450891142785897488503,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,7000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14536448000000000
\xf4c900e92198783168a1bc4a619cf0f6f807d6887c712c3a823bd7f51bc71912,12169580,\x992a8b7e324cbdccdd87a1d6732c98ba9408193c,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10069468096094480019018,\x956f47f50a910163d8bf957cf5846d573e7f87ca,4750000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41748024000000000
\xc0f65be97714d20326f9bf29f88a8220e09aeda428f06e5b57f5069df27db4ee,12169580,\xf4193fe06fc68af9bce3570f9e149272d47a5261,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2119868673476042527651,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,30435493000000000
\x881f767bb9daff1756555f8e3690c4994e236eb6b62dfa5c6d3f031fa62d5552,12169582,\x418eced7262261c57c78de9396b86a580c556fe4,\x956f47f50a910163d8bf957cf5846d573e7f87ca,803753142423878852414,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2037767781995912553270,\x956f47f50a910163d8bf957cf5846d573e7f87ca,9385978000000000
\x22fe8b3ff8536643943ebd840b63e69657bbd7d2ed13d9d1de351dc910fcec31,12169583,\xed24226381f5144562f0f50c69b7abbaf5a2f093,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,36795643123864237,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,33962231875792724912,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,11314962000000000
\x0a04fd9296de7fc357ecee897b157ab43cab67dcd66dbd38bbfd2a52b3815b5a,12169583,\x9618884d8ff895d2607a16c3c2b952d534762e76,\x956f47f50a910163d8bf957cf5846d573e7f87ca,32276522870418911124348,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,81858299275024740122380,\x956f47f50a910163d8bf957cf5846d573e7f87ca,12172334000000000
\x94fa09974e2e153208bd31f013704ef31c914d16afa0be5b3412566bd9c2e434,12169585,\x16b351e397a438ed065f8a67e59e56c1f99d7a27,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2592265939501164681779,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,6576694881188586895363,\x956f47f50a910163d8bf957cf5846d573e7f87ca,11967256000000000
\x88ce0f81820af36d5006068e584d8ba91223b4a56a30ff8127941ba962d3456f,12169585,\x720fa08ca930fe6202e85a328ac40aecdfe80e28,\x956f47f50a910163d8bf957cf5846d573e7f87ca,481908279085619112211,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1222660669197547531962,\x956f47f50a910163d8bf957cf5846d573e7f87ca,9387214000000000
\xb5fe5accee3b0c147f791b3af37c61b0c18f93549abf9a32d3623d26f4a7084b,12169585,\x030d3a2fd688626e21906114c01c3c1a4a79542a,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2838621329535335704792,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,3100000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12990577626458082
\x165fb484146f752b5b2698c86fbcc5cf57145d99b32236c6be3dfa3507f7d0f5,12169587,\x257444687e983bfe5cd6e75036f3039e90ef4116,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,128012212769578109196,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,140088141113230324,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11997552000000000
\x52f00840b06fa144674ed8f57a3d3f9e9062478f6c64fc7509a7923d65589f18,12169587,\xcc51020221eb5570282a0e2e7cac47cc6aff934b,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,298916774303892269939,\x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,936958492338835335448,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,35803315000000000
\x52f00840b06fa144674ed8f57a3d3f9e9062478f6c64fc7509a7923d65589f18,12169587,\xcc51020221eb5570282a0e2e7cac47cc6aff934b,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,936958492338835335448,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1026104252400548696,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,35803315000000000
\xc26311c226f0ec15e054cf4217e3839119dced9523f801fa4057c420a6e450ae,12169587,\xcdfa6ce596caa0c6714b48bf88a732443f247955,\x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,1059204746037652580986,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,333835195872411980797,\x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,18482320000000000
\x7510b31046f6adbac0fd637391906d51f9188dc0621c59a8ade4310f6bde1566,12169588,\x9ef29430a3f99d54f27c7cbdda6e447b3cd578a6,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1913759270454585339975,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2100000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13241062000000000
\xf3e11390c43594dc202d72cb3e4914f39cb4b81c1030658d0c459aaca8c19be2,12169590,\x9937f27dc8615c7d799fa10cc31ec3723e253c3b,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6613174284534844076361,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,7300000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14534912000000000
\xb3e20b6b8921a48eb006a46c294b0edcb8da4b48b674b0fb76cd7a158776c236,12169591,\xefde6a97af618ad407211c3d5d494bc257948208,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1742766265065916610395,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,4421787724703918146424,\x956f47f50a910163d8bf957cf5846d573e7f87ca,9387214000000000
\xc5852d0409fa8fb03928c17efd084a00390d7100f92598cc1d187418042051eb,12169591,\xf4193fe06fc68af9bce3570f9e149272d47a5261,\x956f47f50a910163d8bf957cf5846d573e7f87ca,860372228195892770132,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2182899727519656060293,\x956f47f50a910163d8bf957cf5846d573e7f87ca,12687942000000000
\xfa848d64bca57ddf108ca220d2fd04f787c68f608d39da230bc5bd49ae28db07,12169591,\x637f7bbf47abd6b6cf9ae2b8d728d9cf491a33f8,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1235610857278224080,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2635120737321555461646,\x956f47f50a910163d8bf957cf5846d573e7f87ca,25553270000000000
\x5baac2a2c3e621efba05ebdf9f93ba910dc91846bacd72e2c18a12ebb28ede05,12169592,\x2b5d4b3c2cedcc63b7765f377d2929ee1f99049e,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,80550352073506391391229,\x956f47f50a910163d8bf957cf5846d573e7f87ca,38000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,24922800000000000
\x2d74503360dc5aaaac47ad69589a2f0570aed284b8faf9717929920be953c0b7,12169593,\xc81f250f6d6bdab0432ef4c56ea170aaa4f2e07e,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,9615262286944129013,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8776000000000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,14358210000000000
\xcc5ccd20336b694c71423b7ef0ba5a1f2b7cdd3bead220c8ce848961946dcc03,12169595,\x408f93b5ccc19860fc387a3118f28f9f5f9d7e46,\x956f47f50a910163d8bf957cf5846d573e7f87ca,973478497024488006245,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2470000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,14175600000000000
\x39c49e7f302e8694444f944cb64c376c564904c166e7e4d271c6243181fd0807,12169597,\x951214038a220fbdf9803db3dffeb97b12d12314,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,512640207599694345,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,471303231337563383468,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10763500000000000
\xf4f08105df8f85fa2269978e7a66ff3da4a3b5faf4e810e89341ae11aa8370b3,12169597,\xe7726606bdbd686ac2ad4e0c76c4461080fb53a6,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,182807920186611314962,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,200000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10153800000000000
\xacc04744ff52bbf3084c9c1c9b9ac48e1653bb6ff1361c5e668888c098cd4671,12169597,\x984c5d268b220784e87fbe8edbb5c6b9f7ba9fc4,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,644397761389949083,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,592000000000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,16229460000000000
\x5a181e73c0362009893d7cf0d5a76b4c9fab96f7244282eb165a0ff4655f7f16,12169598,\x9618884d8ff895d2607a16c3c2b952d534762e76,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,34338152954053972558,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,32276522870418911124348,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10989000000000000
\xf4effa3799e4d118375380dce0895daa5fa26d22343854577c08ba07d2f09b8a,12169602,\xfd524f123395ee891623761541ebde695d97982d,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1412804543770312285257,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1465865540879800687,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16812354257294947
\xc7a20a4ff66cb935872553f2271da5cf9efb055673aae1ff1a1bb0c615cc21d5,12169602,\xe044a6e035d13d8312d64608e6fe765a9fcddaa7,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,4305302800970916607,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4166698967782588341900,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,14754458000000000
\x65262db0ab775bf44d5a455854eb48d93f5f78a77c576b82699e5f1879629e0d,12169602,\x1823b5c394a3bdd564e8761b9a39e0441b4c0c86,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,3248791988469677220,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3128736922247484991964,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,17412640000000000
\x054d454e2ef6af95b2741ad7e6c5249086b9afd7d184c85e55595bd9ed7967eb,12169603,\x1750e42fb0e5fb76153bb6fd23816d7a527b0032,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,721807611348667971024,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,750000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12854200000000000
\x2eeec0cf86faf8ea11feeb4f5822f0d8bddc8a9ac09e5731f3d13384cdf42fe4,12169605,\x9618884d8ff895d2607a16c3c2b952d534762e76,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,72063139823608082855857,\x956f47f50a910163d8bf957cf5846d573e7f87ca,34000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,28323200000000000
\x69207dac6429c51f8177680566bc98fe991803804734344b36b8aa71aa6f4341,12169608,\x76ee579778b7ea2521574fa448d88590c3a335a9,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1419483162751312629614,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1465957641845003763,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,15126065082385655
\xa971b3d699956a9bb15afd176b4c1ff2f1843cfd2d909a537878f6ea56162fc7,12169608,\x16b351e397a438ed065f8a67e59e56c1f99d7a27,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,5761999331621852067,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5597143182584814207824,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,14503896000000000
\xcb8b0143c1d71671e1c8e4ed3303b9db46fc110228ab40b32eacf65f647f7a40,12169611,\xe1938a9f6cbbbb82fb098fede6634b57202bd86a,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1059694005279236399546,\x956f47f50a910163d8bf957cf5846d573e7f87ca,500000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,26354900000000000
\x9d660fd807e8b6d8c1b013bcc61526ac5aef5f72d71d855c428baae0c80875de,12169611,\x3c2b58fd7a260c6bf887547e1e564a5403102577,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,483526626218315429035,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,500000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14655156000000000
\x7950bb7cdb6317d285cf201aad59f10da3b6c557594e0518372e78ed3576a961,12169615,\x8152fe8d54f8afbcfba92de9b0bea32f354546b0,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1534141583111554024219,\x956f47f50a910163d8bf957cf5846d573e7f87ca,608279141414459573646,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,44154150177630000
\x7950bb7cdb6317d285cf201aad59f10da3b6c557594e0518372e78ed3576a961,12169615,\x8152fe8d54f8afbcfba92de9b0bea32f354546b0,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1368096445,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1534141583111554024219,\x956f47f50a910163d8bf957cf5846d573e7f87ca,44154150177630000
\x7950bb7cdb6317d285cf201aad59f10da3b6c557594e0518372e78ed3576a961,12169615,\x8152fe8d54f8afbcfba92de9b0bea32f354546b0,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,608279141414459573646,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,629466830338762814,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,44154150177630000
\x91deb07b880eb96db27b1ce5055b042ffaa373556ea9bb7b85edd89fadaa7d6b,12169617,\x1eafcee4c2815b79dd600c38089cb7ddb82bef57,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,361836499725568999767822,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,495625000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22216250000000000
\xe55f41c9502b785b2d0a44f3063815fff348557a1015c538b10d40b74f4e475e,12169617,\x676c0068402fc45f05e4dde5260249d2b7edcf85,\x956f47f50a910163d8bf957cf5846d573e7f87ca,256165394366345252439828,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,651637656721557800555216,\x956f47f50a910163d8bf957cf5846d573e7f87ca,47755875000000000
\xe55f41c9502b785b2d0a44f3063815fff348557a1015c538b10d40b74f4e475e,12169617,\x676c0068402fc45f05e4dde5260249d2b7edcf85,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,376049675033868300843,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,256165394366345252439828,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,47755875000000000
\xe55f41c9502b785b2d0a44f3063815fff348557a1015c538b10d40b74f4e475e,12169617,\x676c0068402fc45f05e4dde5260249d2b7edcf85,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,632304284910621742782326,\x956f47f50a910163d8bf957cf5846d573e7f87ca,298484072329428008960,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,47755875000000000
\xc3b7f10b31f49b0dd96945aa247f06ee9677bf59c71458751f325448fc9925fa,12169618,\x7f00a8a617125d8010ee607f8b497c5442140a56,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,100000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,39461725319873938111768,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,12942366825862534
\x47fd75dbae17fb12fcf8bcfa0f83b251123122caf98eddbe4b5acd32b7a42912,12169618,\x34af01703f4707cbca0fe7ffe6acec03e6218413,\x956f47f50a910163d8bf957cf5846d573e7f87ca,6396581860866794037687,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,16302142255967300426162,\x956f47f50a910163d8bf957cf5846d573e7f87ca,10574792000000000
\xb95e339aaff3391db7ecb4155476234bda652034e04e27c210f67fb8b5c4aeaf,12169618,\x5d67519515961c351bb56110f3f578fd7e199929,\x956f47f50a910163d8bf957cf5846d573e7f87ca,839612399911491253191,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2139656171095708180933,\x956f47f50a910163d8bf957cf5846d573e7f87ca,10626690821235154
\x3aca601ae62f141384ed65726687a1a14d5847c98e40b06f01d2a24fdfbfad82,12169619,\xb1c454961607269db37b36eb374b186f79d77db0,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,5695309561376460544,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4783604948642751611755,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,16481700000000000
\xb0f195d77e3cca4209be1eb5f4bdb33e12c759a436b5092573636f40139c69da,12169619,\x8dd4fc6ec4e375894de3dea5696c7fcfe39e3b9e,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,9274979121141528221,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7861696165627525173398,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,11743440000000000
\x98d33d6bc6df92682b1ec2bc7378c156db938fdf750917045b6dbffd76f55600,12169620,\xd5a9c4a92dde274e126f82b215fccb511147cd8e,\x956f47f50a910163d8bf957cf5846d573e7f87ca,16608440832600902532392,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,42337577305711042421890,\x956f47f50a910163d8bf957cf5846d573e7f87ca,15363140000000000
\x4b7fb1289a0a6280cab02101e1824eae6cac437d4e34fcbb33c402a311e2e6bf,12169621,\x4df3b1527093fcfa9a2692593d70d15c0d4bbba2,\x956f47f50a910163d8bf957cf5846d573e7f87ca,159850570774399086836,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,407553556399182510654,\x956f47f50a910163d8bf957cf5846d573e7f87ca,12169862000000000
\x42e7924bf59c83518389656bcf876d188d39fec02d9ab0938547f6a68186ba10,12169623,\x79d6b16a4094e71d5b9aa218778cd7e4ebbb41b7,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2528856921514041170,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2159065588300941097197,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,23144250000000000
\x729e7ee49c97f6ad6445955c1d475b64bbf4d3fcb1fccfd57ca6a332fdcfca30,12169623,\x9c0ec51de6685ba1b4b2c61897a6ad7989205132,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2270020836502184255,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1943796570033492075021,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,22104900000000000
\x84cfaa7c61c6b79d4425800f26a0f5831aaa7a4c15229dd62b213083c928cc68,12169623,\xff1283fc5f2bf91814ec9d578865f5f8b84ba8cc,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,313730230608337675,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,269071375313283709308,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10665650000000000
\x5b155f97160f56ceccf83cd0777bd8cdd33b571aa1fc297fa7a40e8219bda5d3,12169624,\x2983b4faa71950f15deaf93bd603470360ccd121,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,22993360805349627900,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20000000000000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,26950764000000000
\x6367fe0fe65db8aa5cdcb818e849de2fd219eae0eb784091dd4d11681aa3383f,12169625,\xc0803659bf2dda177fb1b6dccc3ec56e9386d926,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,890846240253378391,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,786169616562752517339,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10986600000000000
\xe243d45d884df739188bffe258dce3cbedba43aa5b54eda40158d30f66bb3b4a,12169626,\xa214c3dae6cf372db39f219d6a8c788044db7e2b,\x956f47f50a910163d8bf957cf5846d573e7f87ca,3721648116122065748867,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,9489050059800099765510,\x956f47f50a910163d8bf957cf5846d573e7f87ca,13116426000000000
\x26b0d700bb7804316407d4b487366633fff8ede04427aa99513cb3039028439d,12169627,\x4946d49a2464263def3cfa194572600343548c4c,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,19923979893296980883390,\x956f47f50a910163d8bf957cf5846d573e7f87ca,7861696165627525173398,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,11089120000000000
\xdb16b6387a4de78d0880ffefcb18bfdd3b9ebf51a8ea35a6d93d61f14a0c93ab,12169627,\x0c11d0bde11fc110caf84d9361a1466adedf59b6,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,12809593894030974103,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11399459440159911501427,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,12326965225598778
\x0724e4cd9e7f778682adc4fb1fa1a865788113b61d0e99dc8c2022d1fb5fe213,12169628,\x49e7f98b3468bbb8aa2fe80282cb6aca3904c84c,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,7000000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2762386907690473097051,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,12542774000000000
\xae224a84618a27d9678cf4c6de7e55d497f2dc13b215c733d35c9eea0022305a,12169629,\xf6da21e95d74767009accb145b96897ac3630bad,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,17003042136147800680,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14913156955587369120188,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,98604000000000
\x43056ee045588bdad9320aa8cd10b7ff0a08f4ec1d6f0e3c589dced736d236f7,12169629,\x1b52a70616ee7ed4ea070d19fd18a60e467a5276,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8681260714590135951085,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11372256000000000
\x4e8670c40d70db7a5d8cf1e32270c673d92f540ca3f99e9ea91518043ce327d9,12169629,\x6f5473bf6f4518037784206000f4d5347c48e98b,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2153060926845254039052,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2447801104810337352,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16582245000000000
\xa7237418a1ef8d2c8c4f274c0a0aa0114f9a747f5afcc092b495c47d58cd2cdd,12169629,\xf6da21e95d74767009accb145b96897ac3630bad,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14913156955587369120188,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,16900000000000013000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,129068000000000
\x13112cc9d7fff43256f8e758e3a92d19c3472d8e2379e43e436f953d24f493aa,12169630,\xc81f250f6d6bdab0432ef4c56ea170aaa4f2e07e,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,9874585387767606069,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8777682006597155828068,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,12195126000000000
\xf4c4bf28b81390dda26a06a787b25cb0aa3802d850b75adb09c5407c30835a48,12169630,\xf28d4face9315ec0343d69e28b90712cb9aca453,\x956f47f50a910163d8bf957cf5846d573e7f87ca,30305302761580524981190,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,77279000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,14645620000000000
